phase,condition,intervention_type,study_design,sponsor_type,enrollment,enrollment_type,status,gender,location,masking,duration
6,4272,6,1,6,45.0,0,0,0,1873,3,365.0
1,912,8,2,5,31.0,0,1,0,1222,1,2476.0
3,10625,6,2,3,24.0,0,0,0,432,1,2293.0
5,1284,0,1,5,326.0,1,0,1,2465,1,2162.0
4,7465,6,1,3,77.0,0,0,0,1807,1,1067.0
1,7389,6,1,3,24.0,0,1,0,2465,1,28.0
5,12017,6,0,3,2301.0,0,0,0,83,1,1340.0
1,12153,6,0,3,64.0,1,1,0,157,1,1076.9030855527424
6,2829,6,2,3,8.0,0,0,0,1666,1,731.0
5,11335,8,1,6,20.0,0,0,0,2465,3,427.0
3,17942,6,2,3,13.0,0,1,0,1807,1,2378.0
6,1276,6,2,6,0.0,0,1,0,1615,1,0.0
3,3287,6,0,3,258.1383630528429,1,1,0,1496,1,2344.0
5,7476,6,0,3,502.0,0,0,0,2247,1,1076.9030855527424
6,12075,1,1,8,9500.0,1,1,0,2465,2,1949.0
3,2926,9,1,5,45.0,2,0,0,432,1,1096.0
5,4012,6,1,3,331.0,0,1,0,305,2,854.0
2,5438,8,1,1,33.0,0,0,0,158,1,335.0
3,13710,6,0,6,46.0,0,0,1,2465,1,577.0
3,4128,6,2,3,51.0,0,1,0,83,1,1876.0
0,9702,8,2,6,9.0,0,0,2,1380,1,670.0
5,17189,6,1,3,671.0,0,0,0,2247,2,59.0
2,3304,6,2,3,3.0,0,1,0,2465,1,1072.0
3,1435,6,1,3,200.0,2,0,0,432,0,212.0
3,1285,6,1,6,3.0,0,1,0,1615,2,228.0
3,10937,9,0,6,50.0,2,0,0,1726,1,2072.0
6,17970,9,1,6,154.0,1,1,0,34,4,1076.9030855527424
5,18543,6,0,3,0.0,0,1,0,83,1,1076.9030855527424
6,4993,9,1,6,300.0,0,0,0,2176,1,2253.0
5,9545,6,1,3,373.0,0,0,1,63,0,709.0
5,16878,6,2,3,77.0,0,0,0,83,1,202.0
2,12470,9,0,6,25.0,2,0,0,88,1,1076.9030855527424
5,6449,6,0,3,0.0,0,1,0,2465,1,1076.9030855527424
5,9834,6,1,6,0.0,0,1,1,813,2,1096.0
5,8057,8,1,5,260.0,0,0,0,2348,3,212.0
6,17132,6,1,3,59.0,0,0,0,2465,0,1076.9030855527424
3,7488,6,1,6,63.0,0,0,0,432,1,1369.0
3,2448,6,1,3,92.0,0,0,2,374,4,607.0
3,17094,6,2,3,258.1383630528429,1,0,0,593,1,1185.0
1,15770,10,2,5,6.0,0,1,2,1457,1,4310.0
1,8057,1,1,3,0.0,0,1,2,2465,0,31.0
5,11794,6,1,6,358.0,0,1,0,1617,3,1155.0
5,12167,6,1,6,76.0,2,0,0,2465,0,1076.9030855527424
2,11942,3,2,3,0.0,0,1,0,374,1,2892.0
2,19064,6,0,6,52.0,0,0,0,1457,1,2078.0
5,7327,6,1,3,0.0,0,1,0,1719,1,1341.0
1,13855,6,1,3,18.0,0,0,0,1621,1,51.0
4,12167,6,1,6,33.0,0,1,0,2465,0,1076.9030855527424
1,11397,1,0,3,23.0,0,0,0,432,1,1551.0
3,8748,6,2,3,3.0,0,1,0,1614,1,577.0
3,2006,6,1,3,36.0,0,0,0,1024,0,515.0
2,17697,6,1,3,26.0,0,1,0,2465,1,364.0
1,499,6,0,3,212.0,0,1,0,432,1,2810.0
5,9240,6,1,6,0.0,0,1,0,2465,1,700.0
2,510,8,2,5,3.0,0,1,0,1621,1,761.0
1,10414,6,2,8,10.0,0,1,0,1807,1,3834.0
6,15157,6,1,6,5.0,0,1,0,2316,2,1096.0
3,11062,6,1,3,20.0,0,1,0,1222,0,1076.9030855527424
2,3606,6,1,6,1.0,0,1,0,83,4,1372.0
3,8945,6,1,3,60.0,1,1,0,1666,3,120.0
3,1208,6,1,3,0.0,0,1,0,432,0,274.0
1,12153,6,2,3,27.0,0,0,0,2465,1,1372.0
5,19207,6,1,3,0.0,0,1,0,2465,1,366.0
3,1889,9,1,4,60.0,0,0,0,1621,0,426.0
2,17236,1,0,3,0.0,0,1,0,2465,1,366.0
3,12687,6,2,1,11.0,0,1,0,1458,1,974.0
5,17620,6,1,6,0.0,0,1,0,2465,4,731.0
3,19015,6,1,3,7.0,0,1,0,1666,1,434.0
6,2964,6,2,6,14.0,0,0,0,1734,1,432.0
3,7819,6,1,3,60.0,2,1,0,2465,1,1277.0
2,17607,1,2,3,13.0,0,1,0,2465,1,867.0
3,16684,6,1,3,0.0,0,1,0,2465,2,31.0
6,16878,6,1,6,1.0,0,1,0,2465,3,1076.9030855527424
3,4035,6,1,3,324.0,0,0,0,157,2,1065.0
5,19661,1,1,3,600.0,0,0,0,83,4,532.0
3,14006,6,2,6,72.0,0,0,0,2465,1,2309.0
1,8071,6,1,3,92.0,1,0,0,2465,4,519.0
5,4439,8,1,6,104.0,0,1,0,890,3,1721.0
6,13632,6,2,6,135.0,0,0,1,414,1,1095.0
1,2351,6,1,3,96.0,2,1,0,2139,1,123.0
0,6325,6,2,6,21.0,0,0,1,2247,1,2446.0
6,4186,6,1,3,0.0,0,1,0,2465,2,152.0
3,6740,6,2,3,1.0,0,1,0,1089,1,255.0
5,3430,5,1,6,200.0,0,0,1,647,2,393.0
5,5527,6,1,3,803.0,0,0,0,83,2,881.0
3,4123,6,2,6,156.0,0,0,0,2465,1,3333.0
3,6473,6,1,3,164.0,1,1,0,157,0,792.0
5,13746,6,2,3,100.0,1,1,0,2465,1,1076.9030855527424
1,2964,6,2,6,0.0,0,1,0,2246,1,365.0
1,915,6,0,3,45.0,0,1,0,432,1,1673.0
1,17777,6,2,3,37.0,0,0,0,2465,1,884.0
0,2136,3,2,3,25.0,0,0,0,432,1,519.0
4,919,8,1,6,12.0,0,1,0,2247,0,1736.0
6,5595,3,1,6,180.0,1,0,0,1108,1,1645.0
2,5589,1,1,6,29.0,0,1,0,2465,2,2214.0
1,19585,6,1,3,0.0,0,1,1,2465,1,165.0
6,10117,6,1,6,0.0,0,1,0,2465,3,333.0
6,19217,6,1,5,10.0,0,1,0,1621,0,398.0
3,12416,6,2,3,9.0,0,1,0,157,1,578.0
1,19177,6,0,3,27.0,0,1,0,1457,1,1216.0
1,8387,6,2,6,5.0,0,1,0,2465,1,2341.0
6,4690,6,1,3,8.0,0,1,0,2465,1,306.0
2,12271,6,2,3,8.0,0,1,0,1807,1,1400.0
4,3282,6,2,3,90.0,0,0,0,83,1,1247.0
1,5159,6,1,3,16.0,0,1,0,432,2,943.0
5,8219,3,2,3,59.0,0,1,0,2465,1,2222.0
2,1073,6,2,3,1022.0,0,0,0,157,1,2732.0
5,15770,6,1,6,378.0,0,0,2,2465,1,4418.0
6,196,9,1,6,60.0,1,0,0,1621,4,547.0
1,1034,6,2,3,0.0,0,1,0,2247,1,821.0
6,1996,6,2,6,19.0,0,1,2,2465,1,335.0
2,13972,6,2,3,78.0,0,0,0,2465,1,1219.0
1,7485,6,1,6,27.0,0,1,0,1666,1,1286.0
3,11397,6,1,3,20.0,0,0,0,432,1,967.0
3,704,6,1,3,0.0,0,1,1,680,0,92.0
1,408,1,2,3,4.0,0,1,0,432,1,305.0
2,7226,6,2,3,12.0,0,1,0,2465,1,1058.0
3,812,6,2,6,7.0,0,1,0,1621,1,609.0
3,11577,6,1,6,43.0,0,1,1,2465,1,1126.0
1,8057,6,1,3,20.0,0,0,1,2465,1,31.0
1,8057,6,1,3,60.0,0,1,1,1517,4,245.0
1,5864,6,0,3,41.0,0,0,2,1603,1,52.0
5,2511,6,1,3,248.0,0,1,0,83,1,791.0
1,3144,6,2,3,0.0,0,1,1,2465,1,457.0
5,3017,5,0,6,0.0,0,1,0,1908,1,1461.0
4,12536,6,1,6,0.0,0,1,0,669,2,1076.9030855527424
3,5663,6,1,6,234.0,0,0,0,2247,0,700.0
2,8057,1,1,3,165.0,0,0,0,2465,2,214.0
6,4993,6,0,6,0.0,0,1,0,1603,1,274.0
3,11442,1,0,3,18.0,0,1,0,2465,1,90.0
2,17846,6,0,1,88.0,0,0,0,1621,1,1796.0
4,15723,6,1,3,20.0,0,0,0,1621,1,1126.0
2,5257,6,1,3,25.0,0,1,0,1199,1,874.0
5,4827,6,1,6,149.0,0,0,1,1009,1,1978.0
3,7134,8,1,3,0.0,0,1,0,432,1,913.0
5,10127,6,0,3,93.0,2,0,0,2465,1,989.0
3,13972,6,2,5,122.0,0,0,0,83,1,2527.0
5,14931,6,1,7,365.0,0,1,0,813,1,1522.0
1,10411,1,0,3,12.0,0,0,0,432,1,775.0
3,1549,3,1,6,0.0,0,1,0,2465,2,550.0
5,4993,3,2,3,100.0,0,0,0,83,1,1002.0
2,1219,1,1,6,25.0,0,1,0,2247,0,303.0
3,8207,1,1,5,34.0,0,1,0,83,0,1492.0
2,16342,6,2,3,0.0,0,1,0,2465,1,1076.9030855527424
3,10140,6,1,5,0.0,0,1,0,2465,4,1076.9030855527424
6,3144,6,1,3,30.0,0,0,0,2465,3,851.0
6,1580,9,0,6,63.0,0,1,0,2465,1,1461.0
3,2880,6,2,6,15.0,0,1,1,2316,1,601.0
6,11317,9,1,6,0.0,0,1,0,2246,2,456.0
3,4833,6,1,3,16.0,0,1,0,432,4,396.0
2,13972,6,2,3,23.0,0,0,0,70,1,1076.9030855527424
1,5238,6,1,8,128.0,0,0,0,374,0,427.0
3,8316,6,2,3,9.0,0,0,0,432,1,1974.0
3,7795,1,1,5,0.0,0,1,0,432,1,151.0
1,12153,6,0,3,41.0,0,0,0,880,1,1159.0
3,2062,6,1,6,148.0,0,0,0,2465,2,1140.0
5,11464,1,1,3,3596.0,0,0,0,83,2,730.0
3,4280,6,1,3,0.0,0,1,0,2465,4,244.0
1,2544,6,1,3,71.0,0,0,2,839,1,30.0
2,4256,3,1,6,20.0,0,0,0,374,1,884.0
3,15770,6,0,3,53.0,2,1,2,432,1,59.0
3,7315,6,0,3,0.0,0,1,0,2465,1,1076.9030855527424
5,19217,6,1,3,580.0,2,1,0,2465,0,822.0
1,9556,6,1,3,10.0,0,1,0,432,0,516.0
3,2880,6,1,3,102.0,0,0,0,2246,1,3197.0
6,19866,6,1,7,200.0,0,0,0,2465,1,365.0
6,1554,1,1,6,161.0,0,0,0,2465,1,3007.0
3,12292,6,2,3,20.0,0,0,0,1621,1,1637.0
3,7588,6,1,6,22.0,0,1,0,2465,1,869.0
5,15336,6,1,6,11.0,0,0,1,2465,0,182.0
3,7919,6,2,7,3.0,0,1,0,2465,1,881.0
1,8057,6,1,3,42.0,0,0,0,2247,1,61.0
5,15385,6,1,8,417.0,0,0,1,166,1,578.0
2,11397,1,1,3,19.0,0,1,0,2465,1,2661.0
2,12367,1,2,3,0.0,0,1,0,2465,1,1218.0
3,1338,6,1,3,64.0,0,0,0,1726,0,120.0
1,4595,1,2,6,1.0,0,1,0,1938,1,1553.0
3,19217,6,1,3,55.0,0,0,0,2465,0,275.0
3,12567,6,1,3,0.0,0,1,1,2465,1,0.0
2,4085,8,1,6,10.0,0,1,0,2465,1,1550.0
5,11101,6,1,3,1262.0,0,0,0,83,2,788.0
3,13855,6,2,6,35.0,0,0,0,1621,1,1065.0
3,11709,6,1,6,6.0,0,1,0,1621,1,1413.0
1,19413,6,2,5,36.0,0,0,0,432,1,1492.0
1,8057,6,1,3,56.0,0,0,0,2465,0,61.0
5,18798,1,1,3,8.0,0,1,0,2362,3,274.0
6,5533,6,1,3,0.0,0,1,0,2465,1,487.0
1,14102,6,1,3,40.0,1,0,0,2247,2,1076.9030855527424
5,6477,6,1,3,744.0,0,0,0,83,1,591.0
2,10981,6,2,3,51.0,0,0,0,63,1,2570.0
3,7846,6,1,3,123.0,0,0,0,157,0,1563.0
6,13600,6,1,3,45.0,0,0,0,118,1,365.0
3,7697,6,1,7,8.0,0,1,0,1726,4,243.0
1,17763,6,0,6,10.0,0,0,0,1222,1,1219.0
6,13299,6,1,6,36.0,0,0,0,1441,2,1219.0
5,13710,6,1,3,847.0,0,1,1,432,1,1581.0
6,11267,5,0,6,5700.0,0,0,0,2465,1,671.0
4,19217,6,1,6,24.0,0,0,0,1523,2,761.0
3,2880,6,1,5,4.0,0,1,1,157,0,1947.0
4,16251,6,0,5,30.0,0,1,0,432,1,1673.0
1,2880,6,2,3,19.0,0,0,1,2465,1,3444.0
3,15870,6,1,3,59.0,0,0,0,1610,0,533.0
3,2246,6,2,5,0.0,0,1,0,2392,1,1125.0
3,8011,8,2,6,15.0,0,0,0,1726,1,2203.0
1,8057,6,1,3,15.0,0,0,2,2465,1,42.0
1,13867,6,1,6,31.0,0,1,0,2465,1,1116.0
3,13246,6,1,6,12.0,0,1,0,1458,2,700.0
3,2006,6,1,3,669.0,0,0,0,1948,4,183.0
4,17393,1,1,3,59.0,0,1,1,83,2,1219.0
6,3667,9,1,6,16.0,0,1,0,2316,3,973.0
3,13972,1,0,3,9.0,0,1,0,1222,1,2526.0
1,6803,6,2,5,15.0,0,0,1,157,1,1858.0
5,13904,6,1,6,22.0,0,1,0,2465,3,651.0
5,19748,6,1,6,179.0,0,1,0,2465,2,1248.0
3,7823,6,2,3,200.0,2,0,0,83,0,1076.9030855527424
5,9500,6,1,3,567.0,0,0,0,2465,0,1832.0
5,12158,1,0,5,89.0,0,0,0,1517,1,3348.0
4,10725,6,1,3,5.0,0,1,0,2465,1,2495.0
5,10835,8,2,6,120.0,1,1,0,1353,1,242.0
4,2953,6,1,3,130.0,0,1,0,2465,2,1826.0
3,7899,6,0,6,72.0,0,0,0,1089,1,2628.0
6,16613,6,1,3,0.0,0,1,0,2465,2,1827.0
3,15807,9,1,6,92.0,0,0,2,2465,1,1309.0
5,15706,6,1,6,395.0,0,0,0,2465,0,2068.0
1,415,6,1,5,21.0,0,0,0,2465,0,1232.0
3,12167,6,1,3,80.0,0,0,0,2465,0,1431.0
6,18769,6,1,6,160.0,0,0,0,1778,4,168.0
2,16652,6,2,3,11.0,0,1,0,1199,1,2344.0
3,18857,3,1,3,0.0,0,1,0,2465,0,730.0
5,11945,6,1,6,36.0,0,0,0,1132,0,2528.0
1,12180,6,0,5,2.0,0,1,0,1457,1,923.0
1,11720,6,0,3,24.0,0,0,0,925,1,1021.0
6,19991,6,1,3,0.0,0,1,0,2465,0,0.0
1,10937,6,2,3,77.0,0,0,0,2465,1,1338.0
5,10574,6,2,3,349.0,0,0,0,1614,1,1400.0
1,4545,6,1,5,23.0,0,1,0,1222,0,2207.0
3,531,6,1,3,0.0,0,1,0,2465,3,335.0
1,8057,6,1,3,49.0,0,0,2,2465,1,153.0
5,19219,6,1,3,166.0,0,1,0,2465,0,407.0
6,1513,6,1,6,214.0,0,1,0,1621,0,1806.0
4,15428,6,1,6,28.0,0,0,0,2465,2,153.0
5,5549,6,1,3,0.0,0,1,0,2465,0,759.0
5,16046,1,1,3,661.0,0,0,0,2357,2,426.0
6,5082,6,1,5,90.0,1,0,0,157,2,3440.0
1,505,6,2,3,23.0,0,1,0,2465,1,901.0
2,4158,1,0,6,258.1383630528429,1,1,0,2465,1,1076.9030855527424
2,2344,6,1,6,7.0,0,1,0,83,1,823.0
1,9590,6,1,3,32.0,0,0,2,2465,0,127.0
3,10553,6,1,3,165.0,0,1,0,812,0,1157.0
1,8057,6,1,3,0.0,0,1,0,2465,1,184.0
1,12283,6,0,3,10.0,0,1,0,432,1,899.0
3,17132,6,2,6,6.0,0,1,0,1458,1,614.0
3,8011,5,2,6,46.0,0,0,0,2465,1,2161.0
3,5428,8,1,6,120.0,0,0,0,1205,2,62.0
5,7436,9,1,6,5.0,0,1,1,1873,1,641.0
1,8057,6,2,3,16.0,0,0,1,2465,1,155.0
3,4340,1,2,6,38.0,0,0,0,1719,1,2955.0
2,3330,6,0,6,0.0,0,1,0,2362,1,1828.0
5,13701,6,1,6,0.0,0,1,1,2119,1,1827.0
6,15239,6,1,6,256.0,0,1,1,157,2,1553.0
1,5383,1,1,6,58.0,0,0,0,1457,4,700.0
2,7795,5,1,6,45.0,0,0,0,2465,4,536.0
6,7454,9,1,6,15.0,0,0,0,2465,0,761.0
5,11102,6,2,3,61.0,0,0,0,432,1,335.0
6,1485,6,1,3,220.0,1,0,0,2465,0,881.0
1,13701,6,2,3,12.0,0,0,1,1093,1,1076.9030855527424
2,16316,6,2,3,59.0,0,0,1,1875,1,1095.0
5,6383,6,1,3,92.0,0,1,0,83,0,997.0
1,8057,6,1,3,92.0,0,0,0,1726,1,31.0
5,8057,1,1,3,695.0,0,0,0,2465,0,243.0
1,12545,6,0,5,5.0,0,1,0,1457,1,0.0
3,956,6,2,6,44.0,0,0,0,2465,1,1887.0
3,15770,6,2,3,19.0,0,1,2,1496,1,2679.0
3,4620,6,0,6,20.0,1,1,0,1723,1,334.0
1,6838,9,2,5,3.0,0,1,0,2392,1,4376.0
4,6816,6,1,3,128.0,0,0,0,1458,2,851.0
3,15846,6,0,5,40.0,1,0,0,2247,1,701.0
3,4184,6,1,3,40.0,1,0,0,2465,2,1065.0
1,16878,6,1,3,42.0,0,0,0,432,2,219.0
1,8151,6,1,3,33.0,0,0,0,2465,0,91.0
1,6551,6,0,3,151.0,0,0,0,432,1,2443.0
3,17943,6,1,6,36.0,0,1,0,1458,1,2618.0
5,16878,6,0,3,1917.0,0,1,0,83,2,1461.0
5,5933,6,1,3,500.0,1,0,0,2465,0,275.0
5,17132,6,1,3,597.0,0,0,0,432,0,1369.0
3,15618,1,2,3,0.0,0,1,0,2465,1,1736.0
1,8142,6,1,3,68.0,0,0,0,2139,3,427.0
5,3320,6,1,3,8.0,0,1,0,601,0,589.0
3,5101,6,1,3,98.0,0,1,0,812,2,1065.0
5,1661,6,2,6,58.0,0,0,0,171,1,974.0
6,15352,6,1,5,140.0,0,0,1,2465,4,500.0
3,4452,6,0,3,28.0,0,1,0,432,0,694.0
3,5385,1,1,3,30.0,0,0,0,1089,1,794.0
2,10835,6,0,6,0.0,0,1,0,2465,1,1076.9030855527424
4,2986,6,1,5,18.0,0,1,0,2247,3,1320.0
3,15770,6,0,3,273.0,0,1,2,1621,1,1128.0
5,464,6,0,6,7.0,0,1,0,2465,1,1035.0
3,6381,8,1,6,9.0,0,1,0,1807,3,1583.0
5,5533,6,1,3,373.0,0,0,0,157,0,607.0
6,7823,6,1,3,26.0,0,1,2,2247,1,923.0
1,17503,6,0,3,12.0,0,1,0,812,1,531.0
1,7035,1,2,6,4.0,0,1,0,1524,1,1756.0
6,12619,9,1,6,64.0,0,0,0,2472,3,191.0
5,13855,6,1,7,330.0,0,0,0,1726,2,547.0
5,3304,6,1,3,87.0,0,1,0,132,2,1249.0
5,12843,6,1,7,50.0,0,0,0,1378,2,701.0
6,4893,6,1,3,355.0,0,0,1,2465,1,153.0
3,11071,6,1,3,0.0,0,1,0,2465,0,1076.9030855527424
6,6889,6,1,6,145.0,0,0,1,2465,1,153.0
3,10151,6,1,3,150.0,2,1,0,83,1,701.0
6,226,3,0,3,5.0,0,1,0,2316,1,1185.0
1,17777,6,2,3,30.0,0,0,0,880,1,883.0
6,7695,6,1,8,345.0,0,0,0,2465,1,1075.0
5,2865,6,1,5,258.1383630528429,1,1,0,157,0,1491.0
6,9808,6,2,6,162.0,0,0,0,305,1,1716.0
6,13246,0,1,6,95.0,0,0,1,2465,1,425.0
2,3144,0,2,6,4.0,0,0,0,2465,1,213.0
5,14264,6,1,3,102.0,1,0,0,2465,1,2465.0
6,17566,9,1,6,64.0,0,0,0,2465,1,394.0
3,881,6,1,6,36.0,0,1,0,2465,0,2144.0
2,10937,6,2,3,32.0,0,1,0,1089,1,2343.0
3,5943,6,1,3,36.0,0,0,2,2465,2,504.0
1,8584,6,2,3,0.0,0,1,0,2465,1,1076.9030855527424
5,18276,6,1,6,1274.0,0,0,0,182,3,3297.0
3,18670,6,1,6,40.0,0,0,0,2465,0,426.0
1,2865,6,2,5,33.0,0,1,0,432,1,942.0
3,8554,6,1,3,45.0,0,1,0,2465,1,1922.0
6,13396,3,0,3,45.0,0,0,0,2465,1,1584.0
3,919,3,1,6,30.0,0,0,0,2247,1,1187.0
6,19217,6,0,6,0.0,0,1,0,2465,1,365.0
1,8057,6,1,3,17.0,0,0,2,1603,1,55.0
5,3064,5,1,6,53.0,0,0,0,1579,0,547.0
3,5991,6,1,6,14.0,0,0,0,1089,4,477.0
1,17763,6,2,3,17.0,0,0,0,1605,1,779.0
5,3304,6,1,3,1114.0,0,0,0,83,2,2296.0
4,16901,6,1,6,40.0,1,0,0,2465,2,2211.0
5,2083,6,1,3,755.0,0,0,0,158,2,303.0
1,15770,6,0,1,23.0,0,0,2,432,1,1065.0
4,16761,6,1,6,67.0,0,1,1,880,2,760.0
2,11728,6,2,5,0.0,0,1,0,2465,1,751.0
1,9997,1,2,6,10.0,0,0,0,2465,1,1760.0
5,15188,6,1,3,614.0,0,0,1,83,4,274.0
1,6855,6,1,3,30.0,1,1,0,1457,0,426.0
3,8016,3,2,6,30.0,0,1,0,1807,1,1279.0
5,6821,6,2,3,38.0,0,1,0,2392,1,883.0
2,13972,6,0,3,4.0,0,1,0,1517,1,1917.0
6,8981,6,1,3,81.0,0,1,0,2465,1,1076.9030855527424
5,19585,9,1,6,40.0,1,0,1,2465,1,334.0
4,17132,6,1,6,47.0,0,1,0,432,2,1654.0
1,16304,6,2,5,9.0,0,0,0,432,1,1157.0
6,3506,3,1,6,55.0,0,0,0,2465,0,823.0
3,8219,3,1,5,5.0,0,1,0,880,1,365.0
6,11469,6,1,6,50.0,0,0,0,2465,3,153.0
5,8520,1,1,3,459.0,0,0,0,83,1,1735.0
3,4993,0,1,6,30.0,0,0,0,2465,1,639.0
3,10898,6,0,3,253.0,0,1,0,83,0,1291.0
3,13759,0,1,6,30.0,0,0,0,601,1,365.0
5,1928,1,2,3,7.0,0,1,0,83,1,426.0
3,2880,6,0,3,40.0,2,1,1,2316,1,244.0
6,6262,6,1,6,0.0,0,1,0,88,4,608.0
1,5876,6,1,3,45.0,0,0,0,1199,1,91.0
6,10260,6,1,6,33.0,0,1,0,432,0,1431.0
6,6572,6,1,6,23.0,0,0,0,2195,0,639.0
1,13122,6,0,3,6.0,0,1,0,1719,1,459.0
3,1308,6,1,1,111.0,0,0,0,601,2,2207.0
5,17841,10,1,4,126.0,1,0,0,2465,1,1076.9030855527424
5,9448,6,1,5,61.0,0,1,0,83,1,791.0
5,5198,6,1,6,164.0,0,0,0,2465,0,2066.0
4,9545,8,1,6,6.0,0,1,1,2465,3,1076.9030855527424
3,6677,0,1,6,360.0,0,0,0,2247,1,1978.0
2,16218,1,2,5,45.0,0,0,0,1621,1,1810.0
1,640,6,1,3,1.0,0,1,0,2356,0,212.0
6,8493,6,2,3,0.0,0,1,0,432,1,487.0
5,4184,6,1,6,14.0,1,0,0,877,0,669.0
5,9219,6,1,6,513.0,0,1,0,83,1,1090.0
3,5523,6,1,3,3.0,0,1,0,432,0,439.0
6,18930,6,1,6,135.0,0,1,0,880,4,1255.0
3,19597,6,1,3,0.0,0,1,0,432,1,823.0
3,12676,6,0,6,32.0,1,0,0,1458,1,1551.0
3,17025,3,1,3,54.0,0,1,0,83,1,486.0
2,13737,6,1,6,120.0,0,0,1,2465,1,488.0
5,10671,6,1,3,406.0,0,1,0,432,2,2164.0
6,8219,6,1,6,14.0,0,0,2,2465,4,1096.0
5,10097,6,2,3,52.0,0,0,0,2465,1,1340.0
1,15945,6,0,5,0.0,0,1,0,2465,1,284.0
3,8016,6,2,6,0.0,0,1,0,2465,1,730.0
1,11544,6,1,3,52.0,0,0,0,2465,0,348.0
5,3614,6,1,6,3.0,0,1,0,2465,4,539.0
1,8057,1,2,6,0.0,0,1,0,1457,1,365.0
3,12271,6,2,3,21.0,0,1,0,2465,1,852.0
3,128,6,2,5,0.0,0,1,0,2465,1,639.0
3,7795,6,0,6,20.0,1,0,0,2465,1,610.0
4,2083,5,1,6,48.0,0,0,0,2465,2,455.0
0,1217,7,0,7,1000.0,0,0,0,2465,3,334.0
3,10835,9,2,5,128.0,0,0,0,83,1,2647.0
6,10858,3,2,3,5.0,0,1,0,1719,1,881.0
6,2083,6,1,6,60.0,0,0,0,2195,4,366.0
3,10937,6,1,3,23.0,0,1,0,1458,0,995.0
3,13921,6,1,6,18.0,0,1,0,1093,4,792.0
3,14879,1,1,5,0.0,0,1,1,2465,0,1076.9030855527424
5,2006,6,1,3,186.0,0,0,0,83,4,273.0
3,1692,6,1,6,6.0,0,1,0,1222,0,484.0
1,12556,6,0,3,22.0,0,1,0,2465,1,1277.0
5,16456,6,1,5,9.0,0,1,0,1719,1,1076.9030855527424
3,9593,6,1,3,81.0,0,0,0,2465,0,124.0
3,19283,6,1,3,242.0,0,1,0,157,4,1903.0
1,11858,1,2,5,4.0,0,1,0,1666,1,1461.0
1,6449,6,1,3,24.0,0,0,0,1517,1,61.0
5,11482,6,1,3,6.0,0,1,1,2465,0,362.0
5,8164,1,1,3,525.0,0,0,0,579,1,1220.0
3,15770,6,1,6,41.0,0,1,2,2140,1,2791.0
6,19024,1,1,6,73.0,0,0,0,2465,2,305.0
1,2836,6,2,3,10.0,0,1,0,812,1,851.0
5,6142,6,0,6,0.0,0,1,0,640,1,0.0
3,8455,6,2,5,28.0,0,0,0,1457,1,1736.0
3,8827,6,1,3,30.0,0,0,0,2465,1,669.0
5,19201,6,1,3,16.0,2,0,1,812,1,1246.0
3,2183,6,1,3,0.0,0,1,0,2465,2,23.0
2,10547,10,2,3,23.0,0,1,0,2465,1,1560.0
1,11863,6,1,5,24.0,0,0,0,432,2,1277.0
5,753,6,2,3,524.0,0,1,0,83,1,1522.0
1,7795,6,1,6,48.0,0,0,1,1621,0,306.0
3,12981,6,2,3,74.0,0,1,0,432,1,731.0
5,10835,1,1,3,363.0,0,0,0,83,1,2065.0
1,8162,6,1,3,70.0,0,0,2,2247,0,121.0
3,19403,6,1,3,242.0,0,0,0,232,1,2200.0
3,9999,6,1,3,258.1383630528429,1,1,0,2465,0,1612.0
4,5616,6,1,3,400.0,1,1,0,157,2,1076.9030855527424
3,11389,6,1,4,0.0,0,1,0,227,4,181.0
3,7197,8,1,5,0.0,0,1,0,1719,1,0.0
5,15933,6,1,3,16568.0,0,0,0,83,2,1632.0
5,15970,6,1,6,900.0,1,1,0,2465,4,1339.0
3,13246,6,1,3,200.0,1,0,0,2465,0,365.0
1,6938,1,0,5,0.0,0,1,0,432,1,1612.0
3,10456,6,2,3,27.0,0,1,0,432,1,550.0
2,15770,8,2,6,2.0,0,1,2,1621,1,1187.0
5,3719,6,1,6,42.0,0,1,0,2465,1,1888.0
1,919,6,0,6,56.0,0,0,0,2247,1,1492.0
1,16879,6,1,3,30.0,0,0,0,83,0,562.0
3,12383,6,1,6,3.0,0,1,0,1093,4,524.0
5,11801,6,1,3,231.0,0,0,1,1617,0,823.0
3,525,6,1,6,0.0,0,1,0,2465,2,31.0
5,5523,6,1,3,394.0,0,0,0,2465,1,308.0
4,14610,9,1,6,60.0,0,0,0,2465,4,1978.0
3,4030,6,1,3,87.0,0,0,0,2465,0,418.0
3,5198,6,1,8,49.0,0,1,0,2465,4,885.0
3,12832,6,1,7,0.0,0,1,0,2465,2,518.0
6,15770,0,1,1,86.0,0,1,2,2465,4,2495.0
5,14887,8,1,3,17.0,0,1,0,83,1,396.0
5,19577,6,1,3,56.0,0,1,1,83,0,427.0
6,6008,6,0,3,512.0,0,0,0,1400,1,304.0
1,14494,6,1,3,7.0,0,1,0,2465,0,1076.9030855527424
2,11619,6,0,3,92.0,0,1,0,432,1,1421.0
1,8439,6,0,3,20.0,0,1,0,812,1,184.0
3,17691,6,1,6,0.0,0,1,0,1458,0,2509.0
5,19631,6,1,3,631.0,0,0,1,2465,4,526.0
5,16257,9,1,6,0.0,0,1,0,432,1,1827.0
3,19682,6,1,3,6.0,0,1,0,432,1,608.0
